Survey,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_9,Q14_10,Q15_1,Q15_3,Q17_1,Q17_2,Q18_1,Q19.1_1,Q19.1_2,Q19.2_1,Q19.2_2,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q13b_1,Q13b_2,Q13b_3,Q13b_4,Q13b_5,Q13b_6,Q13b_7,Q13b_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Continent,Q10,NAvsNonNA,Q5,Q5b,Q1,Q4,Q3_1,Q3_2,AgeCategory
2,4,4,4,2,2,4,3,3,4,2,1,1,1,1,1,1,1,2,2,2,2,4,2,1,2,2,2,2,2,2,5,5,4,4,3,4,5,5,2,2,2,2,2,2,2,2,1,2,3,2,2,38, ,1,8, , ,1
2,3,3,3,2,1,2,3,3,3,3,1,1,1,1,1,1,1,5,3,2,3,4,1,2,2,1,2,2,2,2,4,4,4,2,2,5,3,4,2,2,2,1,2,2,2,2,2,2,3, ,2,38, ,1,4, , ,2
2,4,4,3,4,3,4,3,4,4,4,4,4,6,5,6,4,6,5,5,5,5,5,2,2,2,2,2,2,2,2,5,4,3,5,4,4,5,1,2,2,2,2,2,2,2,2,1,2,3,2,2,38, ,1,4, , ,1
2, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,1,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,1,2,3, ,2,81, ,2,9, , ,1
2,4,4,4,4,4,4,4,4,5, , , , , , , , , , , , , ,2,2,1,2,2,2,2,2, , , , , , , , ,2,2,2,2,1,1,2,2,2,2,3,2,2,38, ,1,4, , ,1
2,3,4,2,2,1,5,1,1,5,1,3,4,4,2,2,2,2,4,2,4,4,5, , , , , , , , ,4,5,5,1,4,5,1,5,2,2,2,2,2,2,2,2,1,2,3,2,2,88, ,1,4, , ,3
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,38, ,4,10, , ,1
2,4,2,2,2,2,2,2,2,5,5,5,5,1,1,1,1,1,4,4,4,4,6, , , , , , , , ,5,5,5,5,4,5,5,5,2,2,2,2,2,2,2,2,1,2,3,1,2,38, ,1,3, , ,3
2,4,1,4,2,1,4,1,1,1,1,1,5,2,1,4,1,4,4,4,4,6,4,2,2,2,2,2,2,2,2,4,4,6,4,4,4,5,4,2,2,2,1,2,2,2,2,2,2,4,1,2,13, ,1,9, , ,3
2,5,4,4,4,2,4,1,2,3,1,1,1,2,1,1,2,2,3,3,5,4,5,1,1,1,2,1,2,2,2,3,2,1,4,3,2,5,4,2,2,2,2,2,2,2,1,1,2,3,1,2,80, ,1,4, , ,1
2,4,2,3,2,1,4,3,2,3,1,4,4,2,6,6,4,4,3,2,5,5,5,2,1,2,1,2,2,2,2,5,5,5,1,4,5,4,5,2,2,2,2,2,2,1,2,2,2,3,2,2,138, ,3,14, , ,3
2,5,5,2,4,2,5,1,6,4,4,4,3,4,1,1,2,4,5,5,5,5,5,1,2,2,1,2,2,2,2,4,4,2,4,5,5,5,5,2,2,2,2,2,2,2,1,2,1,3,2,2,38, ,1,4, , , 
2,4,4,4,2,4,4,3,3,5,4,2,5,4,2,5,2,5,4,4,4,5,5,2,2,2,2,2,2,2,2,5,5,2,5,5,5,5,5,2,2,2,2,2,2,2,1,2,2,3,2,2,80, ,1,9, , ,3
2,4,3,2,3,2,4,2,2,4,2,4,4,3,1,1,6,6,4,3,4,4,4,1,2,2,1,2,2,2,2,5,5,4,4,4,5,4,5,2,2,2,1,2,2,2,2,2,2,3, ,2,82, ,1,2, , ,1
2,4,1,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,3,2,4,4,4,2,2,2,1,2,2,2,2,4,4,2,4,5, ,5,4,2,2,2,2,2,2,2,2,1,2,3, ,2,38, ,3,9, , ,1
2,4,4,4,4,4,4,3,4,2,1,5,5,4,4,4,5,5,6,1,4,4,4,2,2,2,1,2,1,2,2,3,4,3,3,4,2,4,4,2,2,2,2,2,2,2,2,1,2,3, ,2,38, ,1,5, , ,2
2,4,2,2,2,2,4,3,3,4,1,2,1,4,3,3,1,1,5,5,2,4,4,2,2,2,1,2,1,1,1,5,5,4,4,2,5,5,4,2,2,2,2,2,2,2,2,1,2,3,1,2,155, ,1,5, , ,1
2,3,3,2,4,2,4,2,2,4,4,1,1,1,1,1,1,1,4,4,5,4,4,2,1,1,1,1,1,1,1,4,4,2,4,2,4,4,4,2,2,2,2,2,2,2,2,2,1,3,2,2,88, ,1,3, , ,3
2,4,3,4,4,4,2,2,2,4,4,5,5,4,4,4,4,4,4,3,5,4,4, , , , , , , , ,4,4,2,4,2,3,5,5,2,2,2,2,2,2,2,2,1,2,3,3,2,38, ,1,5, , ,1
2,5,5,5,5,6,5,5,5,6,6,4,6,6,6,6,6,6,2,6,4,4,4,2,2,2,2,2,2,2,2,4,3,2,4,6,4,4,4,2,2,2,2,2,2,2,2,1,2,3,2,2,188, ,1,9, , ,3
2,4,4,4,4,5,4,4,4,5,4,1,1,1,1,1,2,2,4,4,3,4,4, , , , , , , , ,4,5,5,2,4,5,5,4,2,2,2,2,2,2,2,1,2,2,3, ,2,172, ,1,7, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,2,38, ,1,7, , ,1
2, , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,1,2,2,2,2,3,3,2,80, ,1,9, , ,1
2,4,4,4,4,6,3,2,4,3,2, , , , , , , , , , , , ,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,1,1,2,2,2,3,1,2,38, ,1,2, , ,1
2, , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2,2,2,1, , , , , , , , ,2,2,2,2,2,1,2,2,2,2,3,3,2,38, ,1,8, , ,1
2,3,2,2,2,2,2,6,6,3,2,2,2,2,3,1,6,6,4,4,5,5,5,1,1,1,1,1,2,1,2,5,5,3,4,2,5,5,5,2,2,2,2,2,2,2,2,1,2,3,2,2,88, ,2,9, , ,2
2, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,1,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,3,2,2,80, ,1,2, , ,2
2,5, ,4,5,4,4, ,4,4,4, , , , , , , , , , , , ,2,2,2,2,1,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,3,2,2,38, ,1,3, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,2,3, ,2,38, ,1,3, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,2,3,1,2,15, ,1,3, , ,1
2,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,2,2,5,4,5,5,5,1,2,2,1,2,2,2,2,5,5,1,4,4,4,5,4,2,2,2,2,2,1,1,2,2,2,3,2,2,80, ,1,2, , ,2
2,4,4,2,2,2,4,3,4,4,4,2,4,3,4,2,2,2,5,4,2,4,4,2,2,2,2,2,2,2,1,5,5,5,1,3,5,5,5,2,2,2,2,1,2,2,2,2,2,3, ,2,80, ,1,9, , ,3
2,4,1,2,4,2,2,3,3,4,2,2,1,1,4,2,2,1,5,4,5,5,4,2,1,2,1,2,1,2,1,5,4,1,2,4,5,4,5,2,2,1,2,2,2,2,2,2,1,3, ,2,80, ,2,9, , , 
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,38, ,1,3, , , 
2,4,3,4,3,2,4,3,3,5,4,6,1,2,1,1,2,2,4,3,4,4,5, , , , , , , , ,5,5,4,3,2,4,5,4,1,2,1,2,1,1,1,2,2,2,3, ,2,172, ,1,3, , ,3
2,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,4,4,3,3,4,4,5,5,2,2,2,2,2,2,2,2,1,2,3,2,2,82, ,1,3, , ,3
2,4,1,2,4,1,4,3,2,5,1,1,4,2,1,5,4,1,5,5,4,5,5,1,1,2,2,1,2,2,2,5,5,5,4,1,5,4,5,2,2,2,2,1,1,2,2,2,2,3,2,2,38, ,1,4, , ,1
2,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,2,3,3,2,80, ,1,9, , ,1
2,5,5,5,4,4,5,5,5,4,5,5,4,4,5,1,5,1,5,4,4,1,3,1,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,1,1,1,1,2,2,3,1,2,80, ,1,1, , ,2
2,1,1,4,1,1,1,1,5,3,3,5,5, ,5,3,6,6,5,5,3,3,3,2,2,2,2,2,2,2,1,5,6,6,6,6, , , ,2,2,2,2,2,2,2,2,2,2,3,1,2,38, ,1,4, , ,2
2,5,2,2,2,2,4,4,4,4,3,3,3,2,3,3,3,3,4,4,4,4,4,2,2,2,2,2,2,2,1,3,4,3,2,3,4,3,4,2,2,2,2,2,2,2,2,1,2,3,2,2,31, ,1,7, , ,3
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,3,2,2,38, ,1,5, , ,3
2,5,5,5,5,5,5,5,5,5,6, , , , , , , , , , , , ,2,2,1,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,1,2,3,2,2,38, ,1,3, , ,1
2,5,4,5,5,4,4,3,3,5,4,4,4,2,3,1,4,4,2,2,4,4,4, , , , , , , , ,5,5,5,3,4,5,5,4,2,2,2,2,2,2,2,2,1,2,3,2,2,80, ,1,4, , ,3
2,3,4,3,4,4,5,3,3,3,2, , , , , , , , , , , , ,2,2,1,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,1,2,3,3,2,38, ,1,5, , ,3
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,1,2,2,3,3,2,88, ,1,3, , ,1
2,5,4,4,4,5,5,5,5,4,1,5,5, , , , , , , , , , ,2,2,2,1,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,3,1,2,82, ,1,2, , ,1
2,3,5,5,5,5,5,2,3,3,2,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,2,1,2,2,1,5,5,2,5,1,4,5,5,2,2,2,2,2,2,2,2,1,2,3,2,2,80, ,2,3, , ,1
2,3,3,2,5,2,5,2,4,4,3,5,4,1,5,5,4,4,4,3,4,4,4,2,2,2,2,2,2,2,1,4,4,2,4,2,4,2,5,2,2,2,2,2,2,2,1,2,1,3,2,2,38, ,1,5, , ,1
2,3,5,3,4,3,1,6,2,1,1,1,2,3,2,2,2,2,1,1,4,3,4,2,2,1,1,1,2,2,2,2,2,1,2,1,3,4,6,2,2,2,2,2,2,2,2,1,2,3,2,2,172, ,1,2, , ,3
2,5,5,5,5,3,5,6,3,4,2, , , , , , , ,4,2,4,4,4,2,2,2,2,2,2,2,2,3,3,3, ,4, , , ,2,2,2,2,1,2,2,2,2,2,3,2,2,90, ,1,4, , ,2
2,5,1,4,4,2,3,6,3,4,2,1,1,1,1,1,1,1,4,3,2,2,3,1,2,2,1,1,2,2,2,5,4,1,5,3,4,5,5,2,2,2,2,2,2,2,2,1,2,3,3,2,38, ,1,3, , ,2
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,3,3,2,80, ,1,4, , ,3
2,4,4,4,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,4,4,5,2,2,2,2,2,2,2,2,4,5,5,4,5,5,5,5,2,2,2,2,2,2,2,1,2,1,3,2,2,155, ,4,9, , ,2
2,5,5,5,5,5,5,3,4,4,4,4,5,4,4,3,4,4,4,3,4,3,2,2,2,2,2,2,2,2,1,4,4,2,4,4,4,5,5,2,2,2,2,2,2,2,2,1,2,3, ,2,80, ,1,3, , , 
2,5,1,2,4,1,5,1,4,5,2,2,2,1,4,4,2,2,5,5,5,5,5,1,2,2,1,1,2,2,2,5,5,2,5,5,5,5,5,2,2,2,2,2,2,2,2,1,2,3,2,2,80, ,1,3, , , 
2,4,1,4,4,2,4,3,2,3,3,4,4,2,2,2,2,2,5,4,5,5,5,2,2,1,1,2,2,1,1,5,4,4,5,3,4,5,4,2,2,2,2,1,1,1,2,2,2,3,2,2,185, ,1,3, , ,1
2,4,5,5,4,5,5,4,4,4,4,4,4,4,5,4,4,5,4,5,4,5,5,2,2,2,2,2,2,2,2,4,5,4,5,5,5,4,5,2,2,2,2,2,1,2,2,2,2,3,2,2,38, ,1, , , ,1
2,1,1,1,1,1,3,2,3,1,1,5,5,1,1,1,2,1,5,5,4,4,5,2,1,2,2,1,2,2,2,5,3,3,5,2,3,5,3,2,2,2,2,2,2,1,2,2,2,3,1,2,38, ,1,5, , ,1
2,5,2,4,2,2,5,1,5,5,2,6,6,1,5,1,4,1,3,1,4,4,3,1,1,2,1,2,2,1,2,3,4,3,5,1,5,5,5,2,2,2,2,2,2,2,1,2,2,3,1,2,80, ,4,9, , ,2
2,4,3,2,1,2,4,3,3,4,2,2,2,4,4,4,2,2,5,5,5,5,5,2,2,2,1,1,2,2,2,5,5,4,4,4,5,5,5,2,2,2,2,2,2,2,2,2,1,3,2,2,38, ,1,7, , ,1
2,4,4,4,4,4,4,6,6,5,4,2,2,1,1,1,3,3,5,4,4,5,5, , , , , , , , ,4,4,4,5,6,4,6,4,2,2,2,2,2,2,2,2,1,2,4,2,2,181, ,1,9, , ,1
2,5,5,6,5,5,5,6,6,5,2,5,5,1,1,1,4,4,5,1,3,5,5, , , , , , , , ,5,5,2,4,4,4,5,5,2,2,2,2,2,2,2,2,1,2,4, ,2,122, ,1,9, , ,1
2,4,4,2,5,5,4,6,2,4,4,4,6,3,5,6,5,6,5,6,4,5,4,2,2,2,2,2,2,2,2,3,5,6,5,6,4,5,6,2,2,2,2,2,2,2,2,1,2,4,3,2,181, ,1,9, , ,2
2,4,4,4,4,3,4,5,5,4,4,3,3,4,4,4,4,4,4,4,4,5,4,2,2,2,2,1,1,2,2,5,5,5,5,4,5,5,5,2,2,2,2,2,2,1,2,2,2,4,2,2,86, ,2,9, , ,1
2,4,3,4,4,3,4,3,3,4,4,6,6,2,4,6,2,2,5,3,4,4,6,2,2,2,1,2,2,2,2,5,4,4,4,4,4,5,5,2,2,2,2,2,2,2,2,2,1,4,3,2,181, ,1,3, , ,3
2,1,5,4,5,3,5,4,5,5,3,1,1,3,1,1,3,3,5,5,5,5,1, , , , , , , , ,4,5,5,1,5,5,5,5,2,2,2,2,2,1,2,2,2,2,4,3,2,181, ,1,4, , , 
2,4,2,3,3,2,3,2,2,4,2,2,2,1,2,2,2,1,5,5,5,5,4,2,2,2,2,1,2,2,2,5,5,4,2,2,5,4,5,2,2,2,2,2,2,2,2,1,2,4,2,2,86, ,1,4, , ,1
2,4,4,4,4,5,4,4,4,5,3,4, ,4,5,6,5,4,4,4,4,4,4,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4, ,1,2,2,2,2,2,1,1,2,2,4,2,2,86, ,1,9, , ,1
2,5,5,5,5,3,5,2,4,5,5,4,6,1,5,6,2,6,4,3,4,2,4,2,2,2,2,2,1,2,1,5,4,4,6,4,5,4,3,2,2,2,2,2,2,2,2,1,2,4,1,2,137, ,2,9, , ,1
2,4,4,4,4,4,4,4,4,5,4,1,1,2,1,1,1,1,3,1,5,4,3, , , , , , , , ,6,4,2,5,4,4,6,5,2,2,2,2,2,2,2,1,2,2,5,2,2,160, ,2,9, , ,1
2,4,2,3,3,1,3,4,4,4,3,1,1,1,1,4,4,4,2,2,4,5,4,2,1,2,1,2,2,2,2,5,4,3,1,4,5,4,4,2,2,2,2,1,1,2,2,2,2,5,2,2,160, ,5,9, , ,3
2,4,4,3,3,6,3,3,4,3,2,4,4,4,4,4,4,4,4,5,3,5,3,2,2,2,2,2,1,2,1,5,5,4,5,5,5,5,4,2,2,2,2,2,1,2,1,2,2,5,2,2,160, ,2,9, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,4,2,2,64, ,1,9, , ,1
2, , , ,5, ,5, ,5,4, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,1,2,4,1,2,142, ,1,9, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,5,2,2,160, ,1,4, , ,3
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,4,2,2,68, ,1,6, , ,2
2,5,4,5,5,4,5,6,3,3,3,6,6, , , , , , , , , , ,1,1,2,2,1,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,1,2,3,1,2,176, ,1,3, , ,1
2,5,4, ,4,2,4,4,4,5,4,5,5, , , , , , , , , , ,2,2,2,2,2,2,2,1, , , , , , , , ,2,2,2,2,2,2,1,1,2,2,4,2,2,181, ,2,9, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,2,4, ,2,68, ,1,4, , ,2
2,4,5,4,5,4,5,5,5,4,4,4,4, ,5,4, , , , , , , ,2,2,2,2,2,2,1,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,4,2,2,141, ,1,9, , ,3
2,5,4,4,5,5,5,6,4,4,2, , , , , , , , , , , , ,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,1,2,3,2,2,176, ,1,5, , ,1
2,3,2,3,2,2,3,6,3,4,2,4,4,4,3,3,3,3, , , , , ,2,2,2,1,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,1,2,4,2,2,68, ,1,9, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,2,19, ,1,2, , ,1
2,3,3,4,4,6,4,6,6,3,3,5,4,4,5,5, , , , , , , ,2,2,2,2,2,2,2,1, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,4,2,2,181, ,1,9, , ,2
2, , , , , , , , , , , , , , , , , , , , , , ,1,2,2,1,1,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,4,2,2,68, ,1,9, , ,3
2,5,1,4,2,3,4,6,3,6,5, , , , , , , , , , , , ,1,2,2,1,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,1,2,4,2,2,161, ,1,8, , ,2
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2,181, ,1,5, , ,1
2, , , , , , , , , , , , , , , , , , , , , , ,2,2,1,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,1,4,2,2,62, ,1,5, , ,2
2,5,5,2,5,2,4,2,2,3,4,1,1,4,4,6,4,6,2,1,5,5,5,2,2,2,2,2,2,2,2,5,4,6,5,5,5,5,6,2,2,2,2,2,2,2,2,1,2,4,2,2,68, ,1,9, , ,1
2,4,2,4,4,2,4,3,2,4,3,1,3,4,1,1,1,1,4,4,4,4,5,1,2,2,1,2,2,2,1,4,5,1,1,3,5,5,5,2,1,2,1,1,1,2,2,2,2,4,2,2,78, ,1,9, , ,1
2,4,4,4,5,4,5,4,4,5,2,4,3,2,4,1,4,1,2,2,4,4,4, , , , , , , , ,5,5,5,3,5,5,5,5,2,2,1,1,1,1,2,2,2,2,5,2,2,160, ,1,9, , ,3
2,4,4,4,4,4,4,6,4,5,3,5,5,2,1,1,4,3,4,2,3,3,2, , , , , , , , ,5,4,4,2,5,5,4,2,2,2,2,2,2,2,2,2,1,2,5,2,2,160, ,1,7, , ,1
2,5,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,4,4,4,4,4,2,2,2,1,2,2,1,2,5,5,5,5,4,5,5,5,2,2,2,2,1,1,2,2,2,1,5,1,2,160, ,1,7, , , 
2,5,4,4,4,3,4,3,4,5,4,5,4,6,5,6,4,6,3,6,4,4,4,2,2,2,1,2,2,2,2,6,4,3,2,6,4,4,6,2,2,2,2,2,2,2,1,2,1,5,1,2,160, ,1,4, , , 
2,4,2,2,3,2,3,2,2,2,3,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,1,2,2,1,2,5,3,3,4,3,3,4,4,2,2,2,2,2,2,2,2,1,2,5,2,2,160, ,1,3, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2,161, ,2,10, , ,2
2,2,2,2,5,5,2,3,3,3,3,2,2,2,1,1,2,2,4,2,4,4,2,2,2,2,1,2,2,2,1,5,5,2,4,2,4,4,5,2,2,2,2,2,2,2,2,1,2,4,2,2,127, ,1,4, , ,3
2,3,3,2,2,2,4,3,3,5,4,2,1,1,2,1,3,3,4,5,4,5,5,2,2,2,1,2,2,2,1,5,5,4,3,4,5,5,4,2,2,2,2,2,2,2,2,1,2,4,2,2,122, ,3,10, , ,1
2,4,4,4,5,5,3,2,3,5,4,5,5,4,6,6,4,4,5,5,3,3,3,2,2,2,1,2,2,2,2,4,5,5,4,6,5,5,5,1,2,2,2,2,2,2,2,2,2,4,2,2,64, ,1,8, , ,2
2, , , , , , , , ,5,5,6,6,1,6,6,6,6,5,5,4,4,5,2,2,2,1,2,2,2,2,5,5,5,1,1,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,137, ,2,3, , ,1
2,4,3,3,4,4,4,2,3,1,1,3,3,3,2,2,2,2,3,2,5,5,5,2,2,1,1,2,2,2,2,4,4,1,5,1,4,5,3,2,2,2,2,2,2,2,2,1,2,4,1,2,70, ,1,14, , , 
2,4,3,4,4,5,3,4,4,4,4,1,4,1,2,5,3,5,2,1,5,5,4,2,2,2,2,2,2,2,1,2,5,4,4,3,5,1,5,1, , , , , , , , , ,4,2,2,68, ,1,4, , ,3
2,4,2,2,4,2,4,2,4,5,4,4,4,4,2,4,4,4,2,1,5,5,5,2,2,2,1,2,2,2,2,4,5,5,3,4,5,5,4,1,2,2,2,2,2,2,2,2,2,4,2,2,70, ,1,9, , ,2
2,2,1, ,3,1, ,4,2,5,5,4,4,3,2,3,4,3,4,5,5,5,5,2,2,2,2,2,2,2,2,5,5,4,3,3,5,3,3,1,2,2,2,2,2,2,2,2,1,4,2,2,62, ,1,8, , ,1
2,5,4,3,4,4, ,2,2,5,4,3,4,6,4,6,4,6,4,4,4,4,5,2,2,1,1,2,2,1,2,4,5,6,3,3,4,4,4,2,2,2,2,2,1,2,2,2,2,4,2,2,152, ,1,4, , ,2
2,4,4,2,4,2,5,1,1,1,1,3,3,3,2,2,1,1,5,5,5,5,5,2,2,1,2,2,1,2,1,5,5,5,3,1,5,5,5, , , , , , , , ,1, ,4,2,2,161, ,1,4, , ,3
2,4,2,5,2,1,2,5,3,5,5,5,5,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,5,4,4,3,5,5,4,2,2,2,2,2,2,1,1,2,2,2,4,1,2,122, ,1,8, , ,2
2,4,2,2,2,2,3,2,2,5,5,2,4,4,3,3,2,2,3,3,4,4,5,2,2,1,2,2,2,2,2,4,5,3,3,2,5,4,4,1,2,2,2,2,2,2,2,2,2,4,1,2,78, ,1,9, , ,2
2,4,3,3,3,3,2,1,1,3,1,1,1,4,1,1,1,1,5,4,3,3,4,2,2,2,2,1,2,2,2,5,5,5,1,1,5,5,3,2,2,2,2,2,2,2,2,1,2,4,2,2,62, ,1,7, , ,1
2,5,2,3,5,1,4,1,1,1,1,1,1,4,1,1,1,1,4,3,4,4,4,2,2,2,1,1,1,2,1,4,4,1,3,4, ,5,5,1,2,2,2,2,2,2,2,2,2,4,1,2,68, ,1,8, , ,1
2,4,2,4,4,2,4,3,3,1,1,1,1,2,2,2,2,2,4,6,4,4,4,2,2,2,2,2,2,2,2,5,5,2,4,2,4,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,86, ,1,8, , ,1
2,4,5,4,4,4,4,4,3,4,2,6,6,2,1,1,4,2,5,3,4,4,4,2,2,2,1,1,2,2,2,5,4,4,5,5,5,5,4,2,2,2,2,2,2,2,2,1,2,4,3,2,50, ,1,4, , ,3
2,4,3,4,5,3,4,6,4,5,4,5,3,2,5,1,4,3,5,5,4,4,5,1,2,2,2,2,2,2,2,5,5,4,4,3,4,5,5,2,2,2,2,2,2,2,2,2,1,4,2,2,161, ,1,4, , ,3
2,2,2,2,2,2,4,2,2,3,2,6,4,6,6,4,6,4,2,2,4,4,4,2,2,2,1,2,1,2,1,4,4,2,2,4,4,4,4,2,2,2,2,2,2,2,2,1,2,4,2,2,167, ,1,13, , ,1
2,4,5,4,5,3,5,3,3,4,4,1,4,4,4,2,3,3,5,4,5,5,5,2,2,2,2,2,1,2,1,5,5,4,4,4,5,5,4,1,2,2,2,2,2,2,2,2,1,4,1,2,50, ,1,9, , ,2
2,4,1,2,2,1,2,2,2,5,4,4,1,1,4,1,4,1,5,4,5,5,5,1,1,2,2,1,2,2,1,5,5,4,2,1,4,4,4,1,2,2,2,2,2,2,1,2,1,4, ,2,68, ,1,5, , ,1
2,5,5,5,5,4,5,5,5,5,5,1,1,5,5,3,4,3,5,4,2,4,5,2,2,2,2,2,2,2,1,5,5,5,1,4,5,5,5,1,2,2,2,2,2,2,2,2,2,4,2,2,161, ,1,2, , ,1
2,5,2,2,4,1, ,3,3,5,3,5,3,1,2,1,2,1,5,5,1,1,2, , , , , , , , ,5,5,5,1,1,5,5,5,2,2,2,2,2,2,2,2,1,2,4,1,2,168, ,1,9, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2,68, ,1,8, , ,2
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,4,3,2,86, ,2,9, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2,2,2,2,2,2,4,2,2,68, ,1,8, , ,1
2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,176, ,1,4, , ,3
2, , , , , , , , , , , , , , , , , , , , , , ,2,1,1,2,2,2,2,2, , , , , , , , ,1,2,2,2,2,2,2,2,2,2,4,2,2,161, ,1,2, , ,3
2,2,4,4,5,4,5,5,5,1,1,3,3,3,3,3,3,3,5,5,5,5,5,2,2,2,2,2,2,2,1,5,5,6,5,5,5,5,5,2,2,2,2,2,2,2,2,1,2,4,1,2,68, ,1,8, , ,1
2,4,4,4,4,2,4,3,4,4,2,4,2,1,1,1,4,2,5,4,4,5,4,2,1,2,2,1,2,2,2,5,5,5,4,2,5,5,5,2,2,2,2,2,2,2,2,2,2,5,3,2,160, ,1,8, , ,1
2,5,1, ,2,1,4,1,5,4,1,1,1,1,1, ,1, ,4,1,4,5,4,2,1,1,2,1,2,2,2,4,5,5,4,1,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,181, ,5,14, , ,2
2,2,2,2,2,2,4,2,4,3,3, , , , , , , , , , , , ,1,2,2,1,1,2,2,2, , , , , , , , ,2,2,2,2,1,2,2,2,2,2,4,3,2,86, ,1,8, , ,3
