Survey,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_9,Q14_10,Q15_1,Q15_3,Q17_1,Q17_2,Q18_1,Q19.1_1,Q19.1_2,Q19.2_1,Q19.2_2,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q13b_1,Q13b_2,Q13b_3,Q13b_4,Q13b_5,Q13b_6,Q13b_7,Q13b_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Continent,Q10,NAvsNonNA,Q5,Q5b,Q1,Q4,Q3_1,Q3_2,AgeCategory,,counter,
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,136,NA,1,5,NA,NA,3,,2092,"2,  4, 2, 3,"
2,5,4,4,5,4,2,1,1,5,4,4,5,4,1,4,2,2,4,4,4,4,4,2,2,2,1,2,2,1,2,4,5,5,3,3,5,3,5,2,2,2,1,2,2,2,2,2,2,4,2,2,62,NA,1,8,NA,NA,1,,2093,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,3,2,137,NA,1,2,NA,NA,1,,2094,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,4,3,2,50,NA,1,2,NA,NA,2,,2095,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,1,2,64,NA,1,9,NA,NA,2,,2096,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,4,1,2,62,NA,3,1,NA,NA,3,,2097,"2,  4, 2, 3,"
2,2,6,1,4,6,4,6,6,4,6,4,1,4,1,1,1,1,5,5,5,5,5,2,2,1,2,2,2,2,2,4,4,3,5,5,5,NA,5,2,2,2,2,2,2,2,2,1,2,4,1,2,181,NA,1,3,NA,NA,3,,2098,"2,  4, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,4,3,2,137,NA,1,9,NA,NA,3,,2099,"2,  4, 2, 3,"
2,4,2,2,4,1,3,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,1,2,181,NA,1,8,NA,NA,2,,2100,"2,  4, 2, 2,"
2,6,6,6,NA,6,6,6,6,5,5,1,1,1,1,1,1,1,4,3,3,5,3,2,2,2,2,1,2,2,2,5,5,5,5,1,5,5,5,1,2,2,2,2,2,2,2,2,2,5,1,2,175,NA,1,9,NA,NA,3,,2101,"2,  5, 2, 3,"
2,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,5,4,2,3,3,2,2,1,2,1,2,2,2,3,4,4,3,1,4,5,4,2,2,2,2,2,2,2,2,1,2,4,1,2,161,NA,1,9,NA,NA,1,,2102,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,4,2,2,167,NA,1,13,NA,NA,3,,2103,"2,  4, 2, 3,"
2,3,3,4,4,3,4,4,3,5,5,2,1,2,2,1,4,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,2,4,4,3,3,2,1,2,1,2,1,1,2,2,2,4,2,2,161,NA,1,4,NA,NA,1,,2104,"2,  4, 2, 1,"
2,5,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,4,2,5,5,5,1,2,2,1,2,2,2,2,4,4,1,3,2,4,5,5,1,2,1,2,1,1,2,1,2,1,4,3,2,68,NA,1,9,NA,NA,1,,2105,"2,  4, 2, 1,"
2,3,2,2,2,4,2,2,2,5,4,5,5,2,2,4,3,3,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,5,5,5,5,1,2,1,2,1,1,1,2,2,2,4,2,2,181,NA,2,9,NA,NA,2,,2106,"2,  4, 2, 2,"
2,4,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4,5,4,5,5,5,2,2,2,1,2,1,2,1,4,5,4,4,4,5,5,4,2,2,2,1,1,2,2,2,2,2,4,1,2,179,NA,1,3,NA,NA,NA,,2107,"2,  4, 2, NA,"
2,5,1,4,5,3,4,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,2,2,181,NA,1,4,NA,NA,3,,2108,"2,  4, 2, 3,"
2,5,6,6,5,6,5,5,5,6,6,6,6,1,6,6,1,1,6,6,6,6,6,2,2,2,2,2,2,1,2,6,NA,6,6,6,6,5,6,1,2,2,2,2,2,2,2,2,2,4,3,2,122,NA,1,4,NA,NA,3,,2109,"2,  4, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,167,NA,1,4,NA,NA,1,,2110,"2,  4, 2, 1,"
2,2,2,2,4,2,1,2,3,4,4,4,3,2,1,1,3,3,4,4,5,5,5,1,2,2,1,2,2,1,2,4,4,2,4,2,4,5,4,2,2,2,2,2,2,2,2,1,2,4,2,2,68,NA,1,8,NA,NA,NA,,2111,"2,  4, 2, NA,"
2,5,4,4,4,5,4,2,5,4,4,5,5,5,5,5,5,5,5,2,5,5,5,1,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,4,2,2,86,NA,1,8,NA,NA,2,,2112,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,2,2,179,NA,1,9,NA,NA,2,,2113,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,5,2,2,160,NA,3,9,NA,NA,1,,2114,"2,  5, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,68,NA,1,1,NA,NA,3,,2115,"2,  4, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,5,5,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,2,2,142,NA,1,9,NA,NA,1,,2116,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,NA,2,12,NA,1,8,NA,NA,2,,2117,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,4,NA,2,142,NA,1,9,NA,NA,1,,2118,"2,  4, 2, 1,"
2,2,1,1,4,2,2,6,3,4,2,6,6,3,2,6,3,2,4,3,3,3,6,1,1,2,1,1,2,2,2,4,4,3,4,3,4,3,4,2,2,2,2,2,2,2,2,1,2,4,2,2,161,NA,1,9,NA,NA,2,,2119,"2,  4, 2, 2,"
2,4,3,3,5,4,3,3,3,4,4,2,2,4,3,3,5,4,3,1,5,4,5,2,2,1,1,1,1,2,2,4,4,1,3,3,4,4,3,2,2,2,2,2,2,2,1,2,2,5,2,2,160,NA,1,5,NA,NA,1,,2120,"2,  5, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,86,NA,5,9,NA,NA,1,,2121,"2,  4, 2, 1,"
2,4,2,4,3,3,2,2,2,2,4,4,4,4,5,5,5,5,5,3,6,6,3,2,2,1,2,2,1,2,2,5,5,4,4,4,5,5,3,2,2,2,2,2,2,2,2,2,2,4,1,2,137,NA,1,9,NA,NA,3,,2122,"2,  4, 2, 3,"
2,5,4,4,4,4,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,2,4,2,2,122,NA,4,9,NA,NA,3,,2123,"2,  4, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,3,2,28,NA,1,2,NA,NA,3,,2124,"2,  4, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,2,2,168,NA,1,9,NA,NA,1,,2125,"2,  4, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,1,2,167,NA,2,9,NA,NA,NA,,2126,"2,  4, 2, NA,"
2,3,3,3,3,3,3,3,3,1,1,5,5,5,5,5,6,6,4,1,5,5,5,2,2,2,2,2,2,2,2,3,1,1,1,3,1,3,4,2,2,2,2,2,2,2,2,1,2,4,2,2,181,NA,1,5,NA,NA,3,,2127,"2,  4, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,160,NA,1,3,NA,NA,3,,2128,"2,  5, 2, 3,"
2,5,5,5,5,4,5,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,2,2,1,2,2,2,2,2,4,4,2,4,2,4,2,3,2,2,2,2,2,2,2,2,2,2,4,2,2,142,NA,1,7,NA,NA,3,,2129,"2,  4, 2, 3,"
2,4,NA,2,2,2,1,1,2,5,NA,1,1,3,4,3,2,2,4,3,5,5,4,2,2,2,2,2,2,2,2,5,5,3,5,2,4,4,5,2,2,2,2,2,2,2,2,1,2,3,2,2,176,NA,1,5,NA,NA,NA,,2130,"2,  3, 2, NA,"
2,4,4,4,5,4,5,2,4,4,3,4,2,4,4,2,4,2,4,3,4,2,2,2,2,1,2,2,2,2,2,4,4,2,4,2,2,4,4,2,2,2,2,2,2,2,2,1,2,4,2,2,64,NA,1,9,NA,NA,3,,2131,"2,  4, 2, 3,"
2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,1,4,3,2,141,NA,3,9,NA,NA,2,,2132,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,2,4,2,2,181,NA,2,9,NA,NA,2,,2133,"2,  4, 2, 2,"
2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,2,4,1,2,161,NA,1,10,NA,NA,2,,2134,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,2,2,122,NA,1,9,NA,NA,3,,2135,"2,  4, 2, 3,"
2,4,5,2,2,2,5,3,2,3,3,5,5,2,1,1,NA,1,4,2,4,4,5,2,2,2,2,2,2,1,1,4,2,1,4,3,4,5,4,2,2,2,2,2,2,2,2,1,2,4,2,2,142,NA,2,3,NA,NA,3,,2136,"2,  4, 2, 3,"
2,4,4,4,4,4,5,6,4,4,4,1,1,2,2,2,1,1,4,4,4,4,4,2,2,2,2,2,2,1,2,4,2,2,4,4,4,5,4,2,2,2,2,2,2,2,2,1,2,4,NA,2,181,NA,1,7,NA,NA,3,,2137,"2,  4, 2, 3,"
2,4,2,3,4,2,4,6,6,4,2,1,1,1,4,1,1,1,4,3,5,5,4,1,1,1,1,2,2,2,1,3,4,2,6,2,4,3,4,2,2,2,2,2,2,2,2,1,2,4,2,2,62,NA,3,6,NA,NA,3,,2138,"2,  4, 2, 3,"
2,4,3,4,3,2,4,3,2,4,4,2,1,1,1,1,1,1,5,5,4,4,4,2,2,2,2,2,2,2,1,4,4,4,5,3,4,3,3,2,2,2,2,2,2,2,2,1,2,4,2,2,70,NA,1,9,NA,NA,3,,2139,"2,  4, 2, 3,"
2,4,2,2,3,2,4,6,3,2,1,4,4,4,1,1,4,4,3,2,5,5,5,2,2,2,2,2,1,2,1,2,1,1,4,6,2,4,4,2,2,2,2,2,2,2,2,1,2,5,2,2,160,NA,1,11,NA,NA,3,,2140,"2,  5, 2, 3,"
2,5,5,4,4,3,5,3,4,4,1,3,4,5,1,3,5,1,1,1,5,5,5,2,2,2,2,2,1,2,1,2,1,1,4,2,3,5,5,2,2,2,2,2,2,2,2,1,2,5,1,2,160,NA,2,7,NA,NA,3,,2141,"2,  5, 2, 3,"
2,4,4,4,4,4,4,6,4,2,1,2,2,2,6,6,2,2,2,2,5,5,4,2,2,2,2,2,1,2,2,4,2,1,4,1,2,5,3,2,2,2,2,2,2,2,2,1,2,4,2,2,68,NA,1,1,NA,NA,3,,2142,"2,  4, 2, 3,"
2,4,2,2,2,2,3,6,4,4,2,6,6,6,1,1,2,1,3,2,4,3,4,2,2,2,1,2,2,2,1,3,2,1,4,3,4,4,6,2,2,2,2,2,2,2,2,1,2,5,3,2,160,NA,5,11,NA,NA,3,,2143,"2,  5, 2, 3,"
2,2,4,4,4,4,4,6,4,2,1,5,5,4,2,2,4,4,2,2,4,3,4,2,2,1,1,1,1,2,1,4,1,1,5,4,4,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,168,NA,1,5,NA,NA,NA,,2144,"2,  4, 2, NA,"
2,4,1,4,4,1,4,6,6,4,1,1,1,1,4,1,4,1,4,3,4,3,4,2,2,1,2,1,2,1,2,4,4,6,2,6,4,3,4,2,2,2,2,2,2,2,2,1,2,5,2,2,160,NA,1,11,NA,NA,3,,2145,"2,  5, 2, 3,"
2,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,5,5,4,4,5,1,1,1,1,1,2,1,2,5,5,4,2,2,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,161,NA,1,3,NA,NA,3,,2146,"2,  4, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,5,NA,2,160,NA,1,1,NA,NA,3,,2147,"2,  5, 2, 3,"
2,4,3,4,4,2,4,3,3,4,2,3,3,3,2,1,NA,3,2,2,4,3,3,1,2,2,1,2,2,1,1,2,2,1,3,3,2,4,3,2,2,2,2,2,2,2,2,1,2,5,2,2,160,NA,4,5,NA,NA,3,,2148,"2,  5, 2, 3,"
2,4,4,3,4,2,4,4,4,2,1,1,1,3,6,6,6,6,1,1,6,1,4,2,2,2,2,2,2,2,2,4,6,1,4,2,6,5,6,2,2,2,2,2,2,2,2,2,2,4,2,2,68,NA,1,5,NA,NA,3,,2149,"2,  4, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,1,2,63,NA,5,2,NA,NA,NA,,2150,"2,  4, 2, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,3,2,64,NA,1,9,NA,NA,3,,2151,"2,  4, 2, 3,"
2,5,5,4,5,4,5,3,4,3,1,6,6,6,6,6,6,6,2,2,4,5,5,2,2,1,2,2,2,2,1,3,1,1,3,2,3,5,3,2,2,2,2,2,2,2,2,1,2,5,1,2,160,NA,1,1,NA,NA,1,,2152,"2,  5, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,5,2,2,160,NA,2,9,NA,NA,3,,2153,"2,  5, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,5,2,2,160,NA,1,8,NA,NA,1,,2154,"2,  5, 2, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,5,2,2,160,NA,1,5,NA,NA,1,,2155,"2,  5, 2, 1,"
2,4,5,3,5,5,5,6,5,4,2,4,4,6,1,1,4,4,2,2,5,3,3,2,2,2,2,2,2,1,1,4,1,1,4,4,4,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,167,NA,1,8,NA,NA,2,,2156,"2,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,2,2,161,NA,1,9,NA,NA,1,,2157,"2,  4, 2, 1,"
2,4,4,5,4,4,5,6,3,5,5,4,4,5,1,1,2,2,5,5,5,5,5,2,2,2,2,2,1,2,2,5,5,1,4,5,5,5,5,2,2,2,2,2,2,2,2,1,2,4,1,2,161,NA,2,10,NA,NA,1,,2158,"2,  4, 2, 1,"
2,2,1,2,1,1,2,1,1,3,3,1,1,1,1,1,4,1,3,3,3,4,5,2,2,2,2,1,2,2,2,5,3,4,6,6,6,1,3,2,2,2,2,2,2,2,2,2,1,4,1,2,50,NA,2,3,NA,NA,2,,2159,"2,  4, 2, 2,"
2,1,2,1,1,1,4,2,4,5,2,1,1,1,1,1,1,1,6,6,6,6,6,2,2,2,2,1,2,2,2,3,3,1,4,6,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,86,NA,1,4,NA,NA,2,,2160,"2,  4, 2, 2,"
2,4,5,4,5,5,5,4,4,4,4,5,5,4,4,4,4,4,5,5,4,5,3,2,2,1,2,1,1,2,1,4,4,1,5,5,4,5,5,2,2,2,2,2,2,2,1,2,1,4,NA,2,141,NA,4,10,NA,NA,1,,2161,"2,  4, 2, 1,"
2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,6,6,6,6,6,2,2,2,2,1,2,2,2,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,2,4,2,2,28,NA,1,4,NA,NA,3,,2162,"2,  4, 2, 3,"
2,2,2,4,4,2,4,6,4,4,2,4,4,2,3,1,4,1,4,2,2,4,4,2,2,2,2,2,2,2,1,4,4,3,4,4,4,3,4,2,2,2,2,2,2,2,2,1,2,5,NA,2,160,NA,1,9,NA,NA,3,,2163,"2,  5, 2, 3,"
2,4,4,4,4,3,4,2,4,3,2,2,1,2,3,2,2,2,5,5,5,5,5,2,2,2,1,1,1,2,1,4,4,3,4,3,4,5,5,2,2,2,2,2,2,2,1,2,2,5,2,2,160,NA,1,7,NA,NA,3,,2164,"2,  5, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,1,2,86,NA,1,8,NA,NA,3,,2165,"2,  4, 2, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,2,2,181,NA,1,13,NA,NA,2,,2166,"2,  4, 2, 2,"
2,4,5,4,3,4,5,2,2,4,2,2,1,2,2,2,2,2,4,5,4,4,5,2,2,1,2,1,1,2,1,4,5,3,5,2,4,4,4,2,2,2,2,2,2,1,1,2,2,4,2,2,137,NA,1,9,NA,NA,1,,2167,"2,  4, 2, 1,"
2,2,2,1,3,1,3,2,4,4,2,2,3,1,2,1,4,4,5,3,4,5,5,1,1,1,1,2,2,1,1,4,5,2,4,1,5,5,5,2,2,2,1,2,2,2,1,1,2,4,NA,2,161,NA,1,3,NA,NA,3,,2168,"2,  4, 2, 3,"
2,3,4,3,4,2,4,2,3,5,4,5,3,4,5,2,5,5,5,5,5,5,5,2,2,1,2,2,2,2,2,5,5,4,2,3,5,5,5,2,2,2,2,2,2,2,2,1,2,4,1,2,181,NA,1,8,NA,NA,3,,2169,"2,  4, 2, 3,"
2,5,5,5,5,5,5,5,4,4,1,5,5,3,5,5,1,1,5,2,5,5,5,2,2,2,2,2,2,2,2,5,2,2,5,5,5,4,5,2,2,2,2,2,2,2,2,2,1,5,3,2,160,NA,1,3,NA,NA,1,,2170,"2,  5, 2, 1,"
2,5,3,3,2,1,5,1,1,4,4,2,2,1,4,1,4,1,4,4,5,5,5,1,1,1,1,1,2,2,2,5,5,2,6,5,6,5,3,2,2,2,2,2,2,2,2,2,1,4,1,2,181,NA,1,4,NA,NA,3,,2171,"2,  4, 2, 3,"
2,4,4,4,4,3,4,4,4,5,4,5,4,4,5,3,5,5,5,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,1,4,5,3,5,2,2,2,2,2,2,2,2,2,1,4,2,2,68,NA,1,8,NA,NA,3,,2172,"2,  4, 2, 3,"
2,2,4,2,3,2,4,2,3,2,1,3,2,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,1,2,2,4,5,4,2,1,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,68,NA,1,4,NA,NA,2,,2173,"2,  4, 2, 2,"
2,5,5,5,5,4,5,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,4,NA,2,136,NA,1,2,NA,NA,3,,2174,"2,  4, 2, 3,"
2,4,5,5,5,3,4,4,3,5,5,1,1,1,4,2,3,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,1,3,5,4,3,2,2,2,2,2,2,2,1,2,2,4,1,2,161,NA,1,3,NA,NA,3,,2175,"2,  4, 2, 3,"
2,2,4,2,4,4,4,1,1,5,3,1,1,3,1,1,1,1,5,5,5,5,5,2,2,2,1,2,1,2,2,5,5,1,3,4,5,5,5,2,2,2,2,2,2,2,1,2,2,4,NA,2,122,NA,2,11,NA,NA,3,,2176,"2,  4, 2, 3,"
2,4,3,3,4,2,5,1,2,5,2,1,1,1,1,1,6,6,5,4,4,4,4,2,2,2,1,2,2,2,2,5,5,1,4,1,5,5,3,1,2,2,2,2,2,2,2,1,2,5,NA,2,160,NA,1,3,NA,NA,NA,,2177,"2,  5, 2, NA,"
2,4,4,4,4,4,4,2,2,4,2,1,1,1,1,1,1,1,2,1,5,5,5,2,2,1,1,2,2,2,2,4,3,2,5,4,3,4,2,2,2,2,2,2,2,2,2,1,2,5,2,2,160,NA,1,7,NA,NA,3,,2178,"2,  5, 2, 3,"
2,4,4,4,4,4,4,4,4,1,1,1,1,1,NA,1,1,1,5,5,1,5,5,1,2,2,2,2,2,2,2,5,1,1,1,1,5,5,5,2,2,2,2,2,1,2,2,2,2,4,1,2,161,NA,1,3,NA,NA,1,,2179,"2,  4, 2, 1,"
